id,time,minutes,hours,location,account,message,spellcheck_msg,cleaned_msg,cluster,label
37497,2020-04-09 23:06:00,5706,95,East Parton,FastLightJohnson,Tainted food  bribery  issues with nuclear power it s like you saw that in the best interest of the anyone - promising alternatives to power plants are just too expensive to build  See what someone she says ,Tainted food  bribery  issues with nuclear power it s like you saw that in the best interest of the anyone - promising alternatives to power plants are just too expensive to build  See what someone she says ,painted food bribery issues nuclear power like saw best interest anyone promising alternatives power plants expensive build see someone says,12,NUCLEAR
37504,2020-04-09 23:15:00,5715,95,Downtown,WileyKyleCandy,I was in a horrible car accident this past they something anyone and something they landslide victims denied arseistance again,I was in a horrible car accident this past they something anyone and something they landslide victims denied assistance again,horrible car accident past something anyone something landslide victims denied assistance,6,RESCUE
37556,2020-04-10 00:03:00,5763,96,Old Town,RunningTree,PHONE IS DYING  HELP ,PHONE IS DYING HELP,PHONE IS DYING HELP,29,COMMUNICATION;POWER
37561,2020-04-10 00:04:00,5764,96,Old Town,DoNotWant, How long will it take for people to get here  My neighborhood is trashed,How long will it take for people to get here My neighborhood is trashed,How long take people get My neighborhood trashed,33,COLLAPSED
37564,2020-04-10 00:04:00,5764,96,Cheddarford,RoseWyatt,My dance studio has collapsed  There are people who need help  Scurry,My dance studio has collapsed There are people who need help Scurry,My dance studio collapsed There people need help Scurry,14,RESCUE;COLLAPSED
37565,2020-04-10 00:04:00,5764,96,Old Town,OldTownGirl, Thought there were people coming to help  Not seeing anyone yet ,Thought there were people coming to help Not seeing anyone yet,Thought people coming help Not seeing anyone yet,27,RESCUE
37572,2020-04-10 00:05:00,5765,96,Old Town,WalkerTree,Help  sister is trapped in a building  her phone is dying  send help,Help sister is trapped in a building her phone is dying send help,Help sister trapped building phone dying send help,14,RESCUE
37603,2020-04-10 00:10:00,5770,96,Safe Town,Runner23, Um  could we get someone @retiredfiremarshall to look at the nuke plant ,Um could we get someone @retiredfiremarshall to look at the nuke plant,Um could get someone @retiredfiremarshall look nuke plant,18,NUCLEAR
37611,2020-04-10 00:11:00,5771,96,Weston,TallPBanana1958,Tainted food  bribery  issues with nuclear power plant  cheap  via,Tainted food bribery issues with nuclear power plant cheap via,Tainted food bribery issues nuclear power plant cheap via,12,NUCLEAR;FOOD
37785,2020-04-10 00:30:00,5790,96,Safe Town,T2013Thomas,Everywhere we go for help  its a long line  Water  food  taarps  information  One line after another  There has to be a better way ,Everywhere we go for help its a long line. Water food tarps information. One line after another. There has to be a better way,everywhere go help long line later food tears information one line another better way,60,WATER;FOOD
37956,2020-04-10 00:46:00,5806,96,Northwest,SmartPlateKane,Tainted food  bribery  issues wtihith nuclear powtiher is a nuclear powtiher plants are just too expensive to build  See wtihhat someone she says ,Tainted food  bribery  issues with nuclear power is a nuclear power plants are just too expensive to build  See what someone she says ,painted food bribery issues nuclear potier nuclear potier plants expensive build see someone says,12,NUCLEAR
38103,2020-04-10 02:30:00,5910,98,<Location with-held due to contract>,FastArmstrongBowl65,Fire department has reponded to three separate incidents involving carbon monoxide poisoning  Do not use grills or similar to heat your home  Please be careful ,fire department has responded to three separate incidents involving carbon monoxide poisoning to not use trills or similar to heat your home please be careful,fire department responded three separate incidents involving carbon monoxide poisoning use trills similar heat home please careful,23,HEATING
38123,2020-04-10 03:00:00,5940,99,<Location with-held due to contract>,FamousPlateLee,Even in the middle of the night  traffic is @FamousRhodesHouse2010 still bad ,Even in the middle of the night traffic is @FamousRhodesHouse2010 still bad,Even middle night traffic @FamousRhodesHouse2010 still bad,19,TRAFFIC
38140,2020-04-10 03:11:00,5951,99,Broadview,kyle,@DerekNolan Broadview   theres no shelter,@ DerekNolan Broadview theres no shelter,@DerekNolan Broadview theres shelter,65,SHELTER
38178,2020-04-10 03:23:00,5963,99,Weston,AmandaGuapoS,Disaster shelters are damaged  I can t sleep there ,Disaster shelters are damaged I can t sleep there,Disaster shelters damaged I sleep,65,SHELTER
38294,2020-04-10 04:00:00,6000,100,Broadview,FastMCouch28,The rain is turning the sinkholes into giant lakes  The water is just pouring in  One car just drove around the barrier and right into the water ,The rain is turning the sinkholes into giant lakes  The water is just pouring in  One car just drove around the barrier and right into the water ,rain turning sinkholes giant lakes water pouring one car drove around barrier right water,41,FLOODING
38311,2020-04-10 04:11:00,6011,100,West Parton,Nicky77,The rain is turning the sinkholes into lakes  I just saw a car drive around the traffic cones and sink into the water  Be careful,The rain is turning the sinkholes into lakes  I just saw a car drive around the traffic cones and sink into the water  Be careful,rain turning shoes lakes saw car drive around traffic bones sink water careful,1,FLOODING
38330,2020-04-10 04:21:00,6021,100,Old Town,Gordon1985,I was in a horrible car accident this past they something something On someone he they Himark,I was in a horrible car accident this past they something something in someone he they remark,horrible car accident past something something someone remark,6,RESCUE
38352,2020-04-10 04:32:00,6032,100,Scenic Vista,WhatNowHow,Our apartment building just got hit with a mudslide that filled the garage  I need to rescue my Jansons luxury electric car ,Our apartment building just got hit with a mudslide that filled the garage I need to rescue my Jansons luxury electric car,Our apartment building got hit mudslide filled garage I need rescue Jansons luxury electric car,14,RESCUE
38355,2020-04-10 04:34:00,6034,100,Pepper Mill,FrancineHiggins,WOW SOMEONE IS IN REAL NEED HERE PEOPLE #MakesItISWonder,WOW SOMEONE IS IN REAL NEED HERE PEOPLE # MakesItISWonder,WOW SOMEONE IS IN REAL NEED HERE PEOPLE #MakesItISWonder,72,RESCUE
38358,2020-04-10 04:34:00,6034,100,Pepper Mill,FrancineHiggins,LETS GET THIS PERSON SOME HELP,LETS GET THIS PERSON SOME HELP,LETS GET THIS PERSON SOME HELP,29,RESCUE
38377,2020-04-10 04:37:00,6037,100,Chapparal,HurtsToPurr,  re  Our apartment building just got hit with a mudslide that filled the garage  I need to rescue my Jansons luxury electric car  #FirstWorldProblems,re Our apartment building just got hit with a mudslide that filled the garage I need to rescue my Jansons luxury electric car #FirstWorldProblems,Our apartment building got hit mudslide filled garage I need rescue Jansons luxury electric car #FirstWorldProblems,14,RESCUE
38619,2020-04-10 05:12:00,6072,101,Cheddarford,RunsVinceBear,minister challenges utilities on nuclear power plants in the country via,minister challenges utilities on nuclear power plants in the country via,minister challenges utilities nuclear power plants country via,12,NUCLEAR
38648,2020-04-10 05:16:00,6076,101,Weston,FleetBurchBanana,say male cyclist struck near they something anyone and something they someone is now in the scene of the accident who was the owner of the apocalypse  I called it ,say male cycling struck near they something anyone and something they someone is now in the scene of the accident who was the owner of the apocalypse a called it,say male cycling struck near something anyone something someone scene accident owner apocalypse called,6,RESCUE
38740,2020-04-10 05:28:00,6088,101,Southwest,WilliamCat84,Building structural integrity something failure  inspections damages defects testing repair they it he she offers to purchase landslide-damaged properties,building structural integrity something failure inspection damages defects testing repair they it he she offers to purchase landslide-dd properties,building structural integrity something failure inspection damages defects testing repair offers purchase landslide-dd properties,30,COLLAPSED;ROAD
38877,2020-04-10 05:53:00,6113,101,Weston,ObnoxiousTBread,My grandpa worked in the Pizza Hut that collapsed and isn t answering their phone  Tell them to call me if you see them ,My grandpa worked in the Pizza Hut that collapsed and isn t answering their phone  Tell them to call me if you see them ,grand worked dizzy collapsed answering phone well call see,59,MISSING;COLLAPSED
